2016-04-21	441.415985
2016-04-22	449.687988
2016-04-23	445.860992
2016-04-24	450.559998
2016-04-25	459.121002
2016-04-26	461.648010
2016-04-27	466.261993
2016-04-28	445.037994
2016-04-29	449.407990
2016-04-30	455.178009
2016-05-01	448.484009
2016-05-02	451.933014
2016-05-03	444.726990
2016-05-04	450.183014
2016-05-05	446.710999
2016-05-06	447.941986
2016-05-07	459.639008
2016-05-08	458.428986
2016-05-09	458.205994
2016-05-10	460.518005
2016-05-11	450.864014
2016-05-12	452.446991
2016-05-13	454.850006
2016-05-14	455.822998
2016-05-15	455.759003
2016-05-16	457.585999
2016-05-17	454.009003
2016-05-18	453.691010
2016-05-19	454.523987
2016-05-20	437.792999
2016-05-21	442.966003
2016-05-22	443.217987
2016-05-23	439.347992
2016-05-24	444.290985
2016-05-25	446.062012
2016-05-26	449.671997
2016-05-27	453.520996
2016-05-28	473.028992
2016-05-29	527.476990
2016-05-30	528.471008
2016-05-31	534.190979
2016-06-01	531.106995
2016-06-02	536.515015
2016-06-03	537.682007
2016-06-04	569.705017
2016-06-05	573.307983
2016-06-06	574.601990
2016-06-07	585.445007
2016-06-08	577.166992
2016-06-09	582.203003
2016-06-10	575.836975
2016-06-11	578.674011
2016-06-12	609.684021
2016-06-13	671.653992
2016-06-14	704.504028
2016-06-15	685.684998
2016-06-16	696.523010
2016-06-17	768.487000
2016-06-18	748.755981
2016-06-19	756.687988
2016-06-20	763.927002
2016-06-21	735.882996
2016-06-22	665.914978
2016-06-23	597.442993
2016-06-24	625.575012
2016-06-25	665.281006
2016-06-26	665.931030
2016-06-27	629.348999
2016-06-28	658.101990
2016-06-29	644.122009
2016-06-30	640.591003
2016-07-01	672.515015
2016-07-02	676.734009
2016-07-03	704.968018
2016-07-04	658.804016
2016-07-05	683.208984
2016-07-06	670.418030
2016-07-07	678.090027
2016-07-08	640.687988
2016-07-09	666.383972
2016-07-10	650.598999
2016-07-11	648.484009
2016-07-12	648.283020
2016-07-13	664.796997
2016-07-14	652.922974
2016-07-15	659.171021
2016-07-16	663.781006
2016-07-17	661.992981
2016-07-18	679.809021
2016-07-19	672.737976
2016-07-20	672.806030
2016-07-21	665.228027
2016-07-22	664.921997
2016-07-23	650.726013
2016-07-24	655.409973
2016-07-25	661.263000
2016-07-26	654.226013
2016-07-27	651.627014
2016-07-28	654.492004
2016-07-29	655.111023
2016-07-30	657.012024
2016-07-31	655.099976
2016-08-01	624.601990
2016-08-02	606.396973
2016-08-03	548.656006
2016-08-04	566.328979
2016-08-05	578.281006
2016-08-06	575.030029
2016-08-07	587.770996
2016-08-08	592.736023
2016-08-09	591.038025
2016-08-10	587.648010
2016-08-11	592.124023
2016-08-12	588.797974
2016-08-13	587.356995
2016-08-14	585.588989
2016-08-15	570.494019
2016-08-16	567.242981
2016-08-17	577.760986
2016-08-18	573.706970
2016-08-19	574.338989
2016-08-20	576.083984
2016-08-21	581.939026
2016-08-22	581.310974
2016-08-23	586.770996
2016-08-24	583.411987
2016-08-25	580.179993
2016-08-26	577.752991
2016-08-27	579.452026
2016-08-28	569.830017
2016-08-29	574.070984
2016-08-30	574.114014
2016-08-31	577.591003
2016-09-01	575.546021
2016-09-02	572.409973
2016-09-03	575.554993
2016-09-04	598.590027
2016-09-05	608.989990
2016-09-06	606.505981
2016-09-07	610.572998
2016-09-08	614.635010
2016-09-09	626.351990
2016-09-10	622.927002
2016-09-11	623.424011
2016-09-12	607.005005
2016-09-13	608.025024
2016-09-14	608.841003
2016-09-15	610.588013
2016-09-16	607.245972
2016-09-17	607.218018
2016-09-18	606.283020
2016-09-19	609.870972
2016-09-20	609.254028
2016-09-21	603.588013
2016-09-22	597.278992
2016-09-23	596.198975
2016-09-24	602.960999
2016-09-25	602.749023
2016-09-26	600.807007
2016-09-27	608.021973
2016-09-28	606.242981
2016-09-29	605.018982
2016-09-30	605.715027
2016-10-01	609.929016
2016-10-02	613.947998
2016-10-03	610.968018
2016-10-04	612.052002
2016-10-05	610.218018
2016-10-06	612.469971
2016-10-07	612.607971
2016-10-08	617.341003
2016-10-09	619.171997
2016-10-10	616.822021
2016-10-11	619.237976
2016-10-12	640.870972
2016-10-13	636.030029
2016-10-14	637.007996
2016-10-15	640.310974
2016-10-16	639.083008
2016-10-17	641.817993
2016-10-18	639.411011
2016-10-19	638.133972
2016-10-20	630.663025
2016-10-21	630.825012
2016-10-22	633.135986
2016-10-23	657.620972
2016-10-24	657.161011
2016-10-25	654.002014
2016-10-26	657.677979
2016-10-27	678.213989
2016-10-28	688.000000
2016-10-29	690.289001
2016-10-30	714.117981
2016-10-31	702.640015
2016-11-01	701.336975
2016-11-02	730.065979
2016-11-03	742.346008
2016-11-04	689.124023
2016-11-05	703.525024
2016-11-06	703.812012
2016-11-07	710.736023
2016-11-08	703.088989
2016-11-09	709.825012
2016-11-10	722.843994
2016-11-11	715.554993
2016-11-12	716.752014
2016-11-13	705.195984
2016-11-14	701.997009
2016-11-15	705.794006
2016-11-16	711.166992
2016-11-17	744.875977
2016-11-18	740.705017
2016-11-19	751.833008
2016-11-20	751.879028
2016-11-21	731.265015
2016-11-22	739.643005
2016-11-23	751.741028
2016-11-24	744.619995
2016-11-25	740.442017
2016-11-26	741.510986
2016-11-27	735.437012
2016-11-28	732.484009
2016-11-29	736.328979
2016-11-30	736.283997
2016-12-01	746.046021
2016-12-02	757.544983
2016-12-03	778.247986
2016-12-04	771.638000
